freq_Hz,omega_rad_s,Zmot_real_ohm,Zmot_imag_ohm,Zblocked_real_ohm,Zblocked_imag_ohm,radiated_power_far_W,radiated_power_boundary_flux_W,Rac_far_ohm,Rac_boundary_flux_ohm,Rinternal_far_ohm,eta_far,efficiency_odds_far,odds_identity_residual_ohm,A0_estimate_real_ohm_s,A0_estimate_imag_ohm_s,Ainf_estimate_real_ohm_per_s,Ainf_estimate_imag_ohm_per_s,axis_SPL_dB,solve_seconds
49.72068164806067,312.4042563940485,27.52406385929379,1.7347019422534056,5.6296433668181125,0.5210287698741523,0.05760869022736873,0.052698315010229535,0.11521738045473746,0.10539663002045907,27.408846478839052,0.0034752487759194574,0.0034873682481550384,0.0,0.005552747463419172,-0.08810399761191647,541.9282703349868,-8598.634702904981,99.75859853547648,50.43304171900036
56.07098878352929,352.3044128837026,21.998233852627344,-11.025642458702285,5.639930607579569,0.5809605539867502,0.05841342116312678,0.054139335965923255,0.11682684232625357,0.10827867193184651,21.88140701030109,0.0042270116199091086,0.004244955094419211,3.552713678800501e-15,-0.03129578300894546,-0.06244098299128904,-3884.3824930787314,-7750.074861928267,99.81957734031626,51.18088130399974
2327.9496213835355,14626.93885693131,0.9337783376749429,-0.022327307091470766,9.722450111254618,15.348386931510369,0.011737762780106083,0.011726862751489178,0.023475525560212165,0.023453725502978355,0.9103028121147307,0.0022029863260458094,0.002207850189823949,0.0,-1.5264511125573248e-06,-6.383962815517278e-05,-326.58015566687175,-13658.318651098349,98.57360143831221,52.09710864199951
2625.2744890577887,16495.086096961295,1.2547349882716927,-0.7821884776723738,10.294622071838617,16.934620532177,0.011018572225845534,0.011021540556312465,0.022037144451691068,0.02204308111262493,1.2326978438200016,0.0019080840896160316,0.001911731834713461,0.0,-4.7419484389139836e-05,-7.60671984914852e-05,-12902.266283256893,-20696.961660411293,100.70938495266809,52.009728842000186
2960.573579251934,18601.83241397983,0.9564405767789098,-0.6977316818965229,10.940462520116224,18.66969319328673,0.015544466459170873,0.015542933045395502,0.031088932918341746,0.031085866090791003,0.9253516438605681,0.00261319543961448,0.002620042121738605,0.0,-3.750876076983452e-05,-5.1416470995627086e-05,-12979.087816563404,-17791.54732317149,101.55800436362044,51.294463639999776
3338.6969456707607,20977.651594163886,0.5605975217096633,-0.6882452334364575,11.668018244113597,20.56593961032402,0.002164006678813581,0.0021619595945942655,0.004328013357627162,0.004323919189188531,0.5562695083520361,0.0003539250427446715,0.0003540503500299396,0.0,-3.2808497669392684e-05,-2.6723559555428266e-05,-14437.768718373998,-11760.019494977041,90.09039537694788,50.92342628700044
3765.114089090741,23656.909524429793,0.5493891117356292,-0.8810543774706475,12.48613669683808,22.63672401886028,0.005133440081425359,0.005134357733079827,0.010266880162850718,0.010268715466159654,0.5391222315727785,0.0007876076741068625,0.0007882284889136807,-1.1102230246251565e-16,-3.724300406022218e-05,-2.3223198751649756e-05,-20843.023693925923,-12996.84851003663,98.47795627621018,52.159805788000085
4245.99307291173,26678.361290105287,0.2563458186762945,-0.5591819214550393,13.404604810094284,24.89652410273565,0.002259901285247009,0.0022579824277761053,0.004519802570494018,0.004515964855552211,0.2518260161058005,0.00033085564052732244,0.00033096514221144104,-5.551115123125783e-17,-2.0960130023519616e-05,-9.608754296740498e-06,-14918.057327472816,-6838.886365854005,96.31276826484417,51.74380650200055
4788.289743317765,30085.711761732895,0.35138387987876496,-0.24455948111550288,14.434319830396095,27.361001787033892,0.00511088503117924,0.005108965215248815,0.01022177006235848,0.01021793043049763,0.3411621098164065,0.0006913279383013187,0.0006918062032575208,0.0,-8.128758363847882e-06,-1.1679427186618959e-05,-7357.746057439979,-10571.634127751897,97.62470746313446,51.62322574800055
5399.848344603918,33928.24777981335,0.23181107290219333,-0.872800943044904,15.587493629307435,30.047047558649847,0.006348219465312559,0.006344645352922287,0.012696438930625118,0.012689290705844574,0.21911463397156822,0.0008025914646458316,0.0008032361351119675,0.0,-2.572490476694183e-05,-6.832391534234092e-06,-29612.60665808226,-7864.943519529991,91.59732819898517,51.96727690999978
9848.889535820716,61882.3980235035,0.04740158348649885,-0.2692036721112207,23.7537774112061,47.473479682409845,0.0013209490662522039,0.0013107471629115071,0.0026418981325044078,0.0026214943258230142,0.044759685353994445,0.00011099862460987845,0.00011101094667227571,0.0,-4.350246285041745e-06,-7.659946123693412e-07,-16658.96878697529,-2933.3236562558527,96.50515137166272,48.22103933799917
11106.786077514736,69785.99509222739,0.08248275273078828,-0.21526143147980606,26.006193362027904,51.90590740082102,0.0007941299609033702,0.0007965101440198257,0.0015882599218067404,0.0015930202880396515,0.08089449280898155,6.087928397824073e-05,6.088299049110828e-05,-1.3877787807814457e-17,-3.0845935663068506e-06,-1.1819384766496657e-06,-15022.233200795587,-5756.140977264196,87.85001650567337,48.29488389400012
12525.340701914516,78699.03666568773,0.1345340441852189,0.0669283601143764,28.52234780492516,56.70653314901286,0.0015402511399103583,0.0015480326961037536,0.0030805022798207167,0.003096065392207507,0.13145354190539818,0.00010749607357983881,0.00010750763022796819,-2.7755575615628914e-17,8.504342994525718e-07,-1.7094751077667875e-06,5267.197466615661,-10587.699676115795,99.73732392429594,48.72156472500046
14125.072600132477,88750.44862399733,0.18215680131475057,-0.400855326883543,31.331914476625318,61.89875621794672,0.001915221768802716,0.0018875333558209778,0.003830443537605432,0.0037750667116419555,0.17832635777714514,0.000121547086183268,0.0001215618616733454,-2.7755575615628914e-17,-4.5166569082013095e-06,-2.052460625708848e-06,-35576.090094233536,-16166.49783659646,100.77716117665486,48.55580056100007
