freq_Hz,omega_rad_s,Zmot_real_ohm,Zmot_imag_ohm,Zblocked_real_ohm,Zblocked_imag_ohm,radiated_power_far_W,radiated_power_boundary_flux_W,Rac_far_ohm,Rac_boundary_flux_ohm,Rinternal_far_ohm,eta_far,efficiency_odds_far,odds_identity_residual_ohm,A0_estimate_real_ohm_s,A0_estimate_imag_ohm_s,Ainf_estimate_real_ohm_per_s,Ainf_estimate_imag_ohm_per_s,axis_SPL_dB,solve_seconds,useful_efficiency_budget_ohm,internal_loss_penalty_budget_ohm,cumulative_moment_0,cumulative_moment_2,cumulative_useful_moment_0,cumulative_internal_moment_0,cumulative_useful_moment_2,cumulative_internal_moment_2
1.0,6.283185307179586,0.0020177368085930155,0.23383756146203477,5.565248120235789,0.011699291817499659,1.6439221819299355e-09,-6.224036525025842e-08,3.287844363859871e-09,-1.2448073050051684e-07,0.0020177335207486515,5.905671559944799e-10,5.905671563432494e-10,0.0,0.03721640378723772,-0.00032113278694604393,1.4692447304449603,-0.012677814269507063,24.310150131058368,49.06118470899992,3.286652756712264e-09,0.0020177335219402587,0.0,0.0,0.0,0.0,0.0,0.0
1.1277196314487035,7.085671418936472,0.002556890762267619,0.2637273581576183,5.5652689922140475,0.013191484251245464,2.66201483896987e-09,-9.882643160507284e-08,5.32402967793974e-09,-1.9765286321014568e-07,0.002556885438237941,9.562133927747302e-10,9.562133936890743e-10,0.0,0.03721981200720179,-0.0003608537019419674,1.8686854040890581,-0.018117287795542357,26.40341657745385,51.27883593899969,5.321584749837569e-09,0.002556885440682869,0.0011685394947307957,2.606428474644693e-05,2.1988818435189017e-09,0.0011685372958489524,4.834068539944362e-11,2.6064236405761537e-05
1.2717515671547996,7.99065076112965,0.0032415445824126535,0.2974419987351927,5.56529524311,0.01487350547729653,4.3105797343562376e-09,-1.5656862362014997e-07,8.621159468712475e-09,-3.1313724724029994e-07,0.003241535961253185,1.5481911671602805e-09,1.5481911695571764e-09,0.0,0.03722375156002224,-0.0004056671576964767,2.376755133585292,-0.025902050684691362,28.496634816740354,51.288815585000066,8.61614095136146e-09,0.0032415359662717022,0.002838859228252684,5.535893049924904e-05,6.213837067687505e-09,0.0028388530144156164,1.1774560049275601e-10,5.535881275364855e-05
1.4341792086061216,9.01121373137643,0.004111429645928235,0.335482630308578,5.565328204979024,0.01676934946827144,6.980408403897815e-09,-2.4727816892378334e-07,1.396081680779563e-08,-4.945563378475667e-07,0.004111415685111427,2.506682489384007e-09,2.506682495667464e-09,0.0,0.03722946101482982,-0.00045625703356835475,3.0231056848749405,-0.037048971280976645,30.590045816292562,51.04256041000008,1.3950510794065348e-08,0.004111415695417441,0.005227511751376213,8.829921216028014e-05,1.3544733104613573e-08,0.005227498206643108,2.173925436142934e-10,8.829899476773651e-05
1.6173520485606887,10.162122628053323,0.005216707961244097,0.3783972775016587,5.565369524882999,0.01890600267959109,1.130426218782986e-08,-3.889338331962553e-07,2.260852437565972e-08,-7.778676663925106e-07,0.005216685352719721,4.058553881162379e-09,4.058553897634238e-09,0.0,0.03723604716765214,-0.0005133482592350315,3.8453195360933785,-0.05301282601690455,32.68361649682014,50.95961671999976,2.25873521769887e-08,0.00521668537389192,0.008644834665361725,0.00012535434114858079,2.6930221357171147e-08,0.008644807735140368,3.6045938125747686e-10,0.00012535398068919953
1.8239196561256654,11.460025184844824,0.006621832747073617,0.4268256020587761,5.56542123822998,0.02131380808257481,1.8310227011728355e-08,-6.086514298567574e-07,3.662045402345671e-08,-1.2173028597135148e-06,0.006621796126619593,6.572177127309128e-09,6.572177170502641e-09,0.0,0.03724473508341209,-0.0005778200868031758,4.891432149130129,-0.07588637005129384,34.77809084772967,50.09847969800012,3.657693440612562e-08,0.006621796170139211,0.013535752727717275,0.00016705469761848628,5.1373071622696297e-08,0.013535701354645652,5.658830335028445e-10,0.00016705413173545276
2.0568700023980817,12.923695377846068,0.00840838822153629,0.4814722956453793,5.565485860022697,0.024026870284561585,2.9668123330185474e-08,-9.466219371985947e-07,5.933624666037095e-08,-1.8932438743971895e-06,0.00840832888528963,1.0645384361043764e-08,1.0645384474367973e-08,0.0,0.03725500188365041,-0.0006506179521957811,6.222401281793124,-0.10866744799380387,36.87402106185323,50.09647480700005,5.9246736766600104e-08,0.008408328974799524,0.0205383430860945,0.00021400049028281665,9.601738638425754e-08,0.02053824706870811,8.609059741804833e-10,0.00021399962937684243
2.319572681042258,14.574304988459877,0.010681635987081509,0.5431695077905839,5.565566498245118,0.02708350462030515,4.810032233248946e-08,-1.4615047741913702e-06,9.620064466497892e-08,-2.9230095483827404e-06,0.010681539786436843,1.725185866002086e-08,1.7251858957647492e-08,1.734723475976807e-18,0.037268981829368365,-0.0007329087730453951,7.916318066971604,-0.15567742065143458,38.97257807497998,49.58111307299987,9.601636824713281e-08,0.01068153997071326,0.030568344076066636,0.000266872431518525,1.7759345354769693e-07,0.030568166482613086,1.284780297907317e-09,0.0002668711467382271
2.6158276489834567,16.435729850206975,0.013574680384230622,0.6128235863359955,5.565666994254751,0.03052673257524423,7.803586596114704e-08,-2.236508444919619e-06,1.5607173192229407e-07,-4.473016889839238e-06,0.0135745243124987,2.7973646065868454e-08,2.797364684839335e-08,0.0,0.03728605860045079,-0.0008259250126370065,10.072202910853413,-0.2231097795981183,41.0740316019724,49.721801802999835,1.556920029730413e-07,0.01357452469222765,0.04494045253397593,0.00032644310450568703,3.2673316444042484e-07,0.044940125800811484,1.8941086781690296e-09,0.00032644121039700886
2.949920192244952,18.534895209265862,0.017259301610895002,0.6915019837314809,5.565792095651578,0.03440482502643879,1.2669806910557284e-07,-3.3864375619100396e-06,2.5339613821114567e-07,-6.772875123820079e-06,0.01725904821475679,4.538667480929746e-08,4.5386676869247806e-08,0.0,0.0373081140154377,-0.000931178807111185,12.816916805462466,-0.31989934674305237,43.178791938429825,50.45284428400009,2.5261280736675177e-07,0.017259048998087636,0.06554325946123728,0.00039358971018641723,5.995563494650726e-07,0.0655426599048878,2.7705473499785658e-09,0.00039358693963906726
3.3266829120015657,20.902165194333637,0.021955627985286143,0.7804165302069861,5.5659476674673405,0.03877189341057666,2.0585246221237778e-07,-5.063104013748117e-06,4.1170492442475556e-07,-1.0126208027496234e-05,0.02195521628036172,7.367789001642109e-08,7.367789544485296e-08,0.0,0.03733663584376173,-0.0010503996969289137,16.31239523477509,-0.4589201630937856,45.286663341856666,50.49846985000022,4.1008731029518195e-07,0.02195521789797585,0.09509270652067993,0.00046931327465353024,1.0989177468917486e-06,0.09509160760293303,4.031908561231441e-09,0.00046930924274496904
