freq_Hz,omega_rad_s,Zmot_real_ohm,Zmot_imag_ohm,Zblocked_real_ohm,Zblocked_imag_ohm,radiated_power_far_W,radiated_power_boundary_flux_W,Rac_far_ohm,Rac_boundary_flux_ohm,Rinternal_far_ohm,eta_far,efficiency_odds_far,odds_identity_residual_ohm,A0_estimate_real_ohm_s,A0_estimate_imag_ohm_s,Ainf_estimate_real_ohm_per_s,Ainf_estimate_imag_ohm_per_s,axis_SPL_dB,solve_seconds,useful_efficiency_budget_ohm,internal_loss_penalty_budget_ohm,cumulative_moment_0,cumulative_moment_2,cumulative_useful_moment_0,cumulative_internal_moment_0,cumulative_useful_moment_2,cumulative_internal_moment_2
1.0,6.283185307179586,0.0019937249127104,0.233021344022125,5.565248120235789,0.0116992918174996,1.637321249023879e-09,-6.199045678436163e-08,3.274642498047758e-09,-1.2398091356872326e-07,0.0019937216380679,5.881983555108893e-10,5.88198355856867e-10,0.0,0.0370864987470382,-0.0003173111750233,1.464116285019056,-0.0125269430781004,24.292675496849466,42.94946453100056,3.2734697942582104e-09,0.0019937216392406,0.0,0.0,0.0,0.0,0.0,0.0
1.0305054315498965,6.474856586483067,0.0021161398656993,0.2401386510026242,5.565252896696232,0.0120557525425806,1.8470520405806543e-09,-6.959980233591182e-08,3.694104081161309e-09,-1.3919960467182365e-07,0.0021161361715953,6.63527791475911e-10,6.635277919161802e-10,0.0,0.0370878717999621,-0.0003268242064414,1.5548633261135003,-0.013701702147343,24.81612215805687,49.90790743099933,3.6926999659999766e-09,0.0021161361729994,0.0002507463973542,6.160726924109107e-06,4.250120295730276e-10,0.0002507459723421,1.0432812347176848e-11,6.160716491296875e-06
1.0619414444538378,6.67237488087742,0.0022460602030612,0.24747055419705,5.5652579565067954,0.0124230513270497,2.0835999726292674e-09,-7.813365551390858e-08,4.167199945258535e-09,-1.5626731102781717e-07,0.0022460560358612,7.4848620364735e-10,7.484862042075819e-10,4.336808689942023e-19,0.0370888264845975,-0.0003366208049098,1.651216309581211,-0.0149865556798441,25.339468102070665,42.446385338000255,4.165518803301815e-09,0.0022460560375423,0.0005250067526564,1.250613785918565e-05,9.190741628405599e-10,0.0005250058335823,2.1853212765712198e-11,1.2506116005973049e-05
1.0943364264976223,6.875918556081274,0.002383973286911,0.2550254548303942,5.565263315952491,0.0128015160127305,2.3504231720752718e-09,-8.770338934084355e-08,4.7008463441505435e-09,-1.754067786816871e-07,0.0023839685860646,8.44314680859162e-10,8.443146815720294e-10,0.0,0.037089656131084,-0.0003467134270813,1.7535342571413746,-0.0163920061606735,25.862778594588946,50.06461309700171,4.698833524472924e-09,0.0023839685880774,0.000824986456196,1.904177564560746e-05,1.4933952318166446e-09,0.0008249849628007,3.4354478936705636e-11,1.904174129112853e-05
1.1277196314487037,7.085671418936472,0.0025303734932549,0.2628097526618254,5.565268992214048,0.0131914842512454,2.651385060818708e-09,-9.843182075786404e-08,5.302770121637417e-09,-1.968636415157281e-07,0.0025303681904848,9.523996418221838e-10,9.523996427292487e-10,0.0,0.0370903104481342,-0.0003571113227876,1.86218355305366,-0.0179293951403912,26.386038846922,42.72426474299937,5.3003601998768255e-09,0.0025303681928947,0.0011530997477219,2.5773391238819068e-05,2.161005498707709e-09,0.0011530975867164,4.8038753343389194e-11,2.577334320006568e-05
1.162121205473336,7.301822883391894,0.0026858018194821,0.2708315010293706,5.565275003415294,0.013593303792165,2.990872911987403e-09,-1.1045693462507442e-07,5.981745823974806e-09,-2.2091386925014883e-07,0.0026857958377362,1.0743153612631407e-09,1.0743153624172942e-09,-4.336808689942021e-19,0.0370909436389344,-0.0003678262075612,1.977563651759634,-0.0196112491857501,26.90928267405208,49.90670110899737,5.9788604322460094e-09,0.0026857958406215,0.0015119890300151,3.27069358041686e-05,2.937051385739983e-09,0.0015119860929637,6.301785034048599e-11,3.270687278631814e-05
1.1975722143595855,7.524568141550671,0.0028508442063759,0.2790993678751548,5.565281368673097,0.0140073327793731,3.373850149813737e-09,-1.2393297838423577e-07,6.747700299627475e-09,-2.478659567684715e-07,0.0028508374586756,1.2118426864972026e-09,1.2118426879657652e-09,-4.336808689942022e-19,0.0370917456822495,-0.0003788714717903,2.100102211840321,-0.0214513714918205,27.43255274308812,50.75090341000032,6.7442455330985994e-09,0.0028508374621303,0.0019045484049405,3.9848600441028267e-05,3.839145271016239e-09,0.0019045445657952,7.941428306007523e-11,3.984852102674499e-05
1.2341046715707895,7.754108339935275,0.0030260983154498,0.2876204737046279,5.565288108150043,0.0144339400558847,3.8058770578207305e-09,-1.3903026984055517e-07,7.611754115641461e-09,-2.780605396811104e-07,0.0030260907036957,1.36697640136817e-09,1.3669764032367942e-09,-4.336808689942021e-19,0.0370926560599266,-0.0003902574200394,2.23024031388919,-0.0234646941852936,27.955833673161617,49.784670827997616,7.60761752105545e-09,0.0030260907078322,0.0023339467073631,4.720480336904565e-05,4.887762916870123e-09,0.0023339418196002,9.736220691896816e-11,4.720470600683853e-05
1.2717515671547996,7.99065076112965,0.0032122345529874,0.296404857952272,5.56529524311,0.0148735054772965,4.293301778827438e-09,-1.5594108357423925e-07,8.586603557654876e-09,-3.1188216714847845e-07,0.0032122259663838,1.541993719519711e-09,1.5419937218974562e-09,0.0,0.0370939572774381,-0.0004019991173451,2.3684677037988484,-0.0256678444757561,28.47919109338294,51.166786056001,8.581650325381397e-09,0.003212225971337,0.0028036544395958,5.4782204820908753e-05,6.106714269262874e-09,0.0028036483328815,1.1700859675389384e-10,5.478208781231178e-05
1.3105468975351136,8.234409010962416,0.0034098531281704,0.3054569122771112,5.565302795976758,0.0153264202340835,4.843116071991161e-09,-1.748730959782392e-07,9.686232143982322e-09,-3.497461919564784e-07,0.0034098434419383,1.739402399500576e-09,1.739402402526096e-09,0.0,0.0370951833787292,-0.000414098100256,2.5152571509154007,-0.0280781253246651,29.002516085862744,50.17251173900149,9.680301054107174e-09,0.0034098434478693,0.0033174665983916,6.258762579202e-05,7.523671143575853e-09,0.0033174590747205,1.3851424347804592e-10,6.25874872777763e-05
1.3505256962108,8.485603211400178,0.0036198023749095,0.3147908347236247,5.565310790395942,0.0157930871829668,5.4635127731848985e-09,-1.9606808562669672e-07,1.0927025546369797e-08,-3.921361712533936e-07,0.003619791447884,1.962140731391841e-09,1.962140735241837e-09,0.0,0.037097048598821,-0.0004265816212153,2.671190118050133,-0.0307162066571664,29.525976939518543,51.79789606899794,1.0919923006116823e-08,0.0036197914549865,0.0038795409626258,7.06281589905209e-05,9.170815564331298e-09,0.0038795317918102,1.6205534575294578e-10,7.062799693517504e-05
1.391724065392934,8.744460199325125,0.00384266864628,0.3244075476527363,5.565319251300357,0.0162739211875217,6.1632730813788125e-09,-2.1977803090814497e-07,1.2326546162757625e-08,-4.3955606181628994e-07,0.0038426563197338,2.2133574745974947e-09,2.213357479496446e-09,-4.336808689942021e-19,0.0370986361945787,-0.0004394403495114,2.8367688888100218,-0.0336020630365905,30.049361104538125,52.0665889640004,1.2318040990651208e-08,0.0038426563282389,0.0044944242349096,7.891107382986216e-05,1.1085548003891292e-08,0.0044944131493616,1.8782465450632412e-10,7.891088600520754e-05
1.4341792086061216,9.01121373137643,0.0040792059251993,0.3343138610635314,5.565328204979024,0.0167693494682714,6.9524703267688e-09,-2.4628852325164894e-07,1.39049406535376e-08,-4.925770465032979e-07,0.0040791920202586,2.4966642997446035e-09,2.4966643059779363e-09,0.0,0.0370997593697587,-0.0004526810756908,3.012573655405166,-0.036758596446268,30.5726278700374,51.1497074780018,1.3894756280423388e-08,0.0040791920304429,0.0051670728738078,8.744361310612642e-05,1.3311284128214726e-08,0.0051670595625236,2.1603237357225582e-10,8.744339707375264e-05
1.47792946428454,9.286104695040418,0.0043303979557533,0.3445239741648184,5.565337679150067,0.0172798119624172,7.842774658319802e-09,-2.759269871890758e-07,1.5685549316639604e-08,-5.518539743781516e-07,0.004330382270204,2.816244899963648e-09,2.816244907894883e-09,0.0,0.0371010219547518,-0.000466330942625,3.199285694045904,-0.0402125287883144,31.09592305701731,51.826180520998605,1.5673353899621905e-08,0.0043303822823994,0.0059029175136996,9.62333413129378e-05,1.5898508888823982e-08,0.0059029016151907,2.469088588391057e-10,9.62330944040787e-05
1.5230143403928469,9.569381326180142,0.0045971560472954,0.3550478403719823,5.565347703037724,0.0178057616934412,8.847186635379451e-09,-3.090502728533667e-07,1.76943732707589e-08,-6.181005457067334e-07,0.0045971383529222,3.176759145451499e-09,3.176759155543297e-09,0.0,0.0371024863854713,-0.0004804026394808,3.3975881735562354,-0.0439919392325254,31.619266740047763,51.62199444400176,1.7679769269406948e-08,0.0045971383675262,0.0067079128460549,0.0001052882060727,1.8905951740625497e-08,0.0067078939401032,2.807068164865506e-10,0.0001052879253659
