freq_Hz,omega_rad_s,Zmot_real_ohm,Zmot_imag_ohm,Zblocked_real_ohm,Zblocked_imag_ohm,radiated_power_far_W,radiated_power_boundary_flux_W,Rac_far_ohm,Rac_boundary_flux_ohm,Rinternal_far_ohm,eta_far,efficiency_odds_far,odds_identity_residual_ohm,A0_estimate_real_ohm_s,A0_estimate_imag_ohm_s,Ainf_estimate_real_ohm_per_s,Ainf_estimate_imag_ohm_per_s,axis_SPL_dB,solve_seconds
1.0,6.283185307179586,0.001993288066595231,0.23299508037046887,5.565248120235789,0.011699291817499659,1.6369516280168163e-09,-6.19764626013299e-08,3.2739032560336327e-09,-1.239529252026598e-07,0.0019932847926919747,5.880656174081631e-10,5.880656177539842e-10,0.0,0.037082318757053555,-0.0003172416488047181,1.463951265628857,-0.01252419829300756,24.291694977771666,53.582311463999986
1.1277196314487035,7.085671418936472,0.0025295502015793407,0.2627663838922702,5.5652689922140475,0.013191484251245464,2.650508786776548e-09,-9.839928936605772e-08,5.301017573553096e-09,-1.9679857873211545e-07,0.002529544900561767,9.520850176546103e-10,9.520850185610762e-10,0.0,0.037084189818628405,-0.0003569951317272647,1.8618762562027478,-0.017923561566095723,26.384603280791147,54.488444578999975
1.2717515671547996,7.99065076112965,0.003210855845077769,0.29634039517362754,5.56529524311,0.01487350547729653,4.291431710168159e-09,-1.558731590397783e-07,8.582863420336317e-09,-3.117463180795566e-07,0.0032108472622143485,1.541322442287866e-09,1.5413224446635408e-09,0.0,0.037085890002247254,-0.00040182657721657774,2.367952604247608,-0.02565682770234826,28.477298989317696,55.08237084999996
1.4341792086061216,9.01121373137643,0.004076977553159172,0.3342211899372551,5.565328204979024,0.01676934946827144,6.948610590037537e-09,-2.461517935993412e-07,1.3897221180075073e-08,-4.923035871986824e-07,0.004076963655937992,2.4952792487898268e-09,2.495279255016245e-09,0.0,0.037089475391480255,-0.00045243378691190236,3.0117385760795625,-0.03673851610954141,30.570216169358734,55.71109608699999
1.6173520485606887,10.162122628053323,0.005177838402367758,0.376947849727109,5.565369524882999,0.01890600267959109,1.1251173686409049e-08,-3.871073552151294e-07,2.2502347372818097e-08,-7.742147104302588e-07,0.005177815900020385,4.039521775028368e-09,4.039521791346104e-09,0.0,0.03709341675198008,-0.0005095233143589446,3.830590273307898,-0.05261782879310486,32.66317150996939,55.07965751300003
1.8239196561256654,11.460025184844824,0.00657750483795155,0.4251487977080026,5.56542123822998,0.02131380808257481,1.8220637038833173e-08,-6.056734967211351e-07,3.644127407766635e-08,-1.2113469934422703e-06,0.0065774683966774725,6.540072199944871e-09,6.540072242717415e-09,0.0,0.03709841739878859,-0.0005739520404064988,4.872215929040207,-0.07537837109636343,34.75678807113289,55.042337736000036
2.0568700023980817,12.923695377846068,0.008357191983051309,0.47952263702008224,5.565485860022697,0.024026870284561585,2.951577835104773e-08,-9.417612725216278e-07,5.903155670209546e-08,-1.8835225450432556e-06,0.008357132951494607,1.0590817888360338e-08,1.0590818000525763e-08,0.0,0.03710414266201948,-0.0006466565280838555,6.197204487628994,-0.10800580340313241,36.851661650286815,55.86308562499994
2.319572681042258,14.574304988459877,0.010621414319765085,0.5408873507474021,5.565566498245118,0.02708350462030515,4.783866276290322e-08,-1.4535547158106898e-06,9.567732552580644e-08,-2.9071094316213797e-06,0.01062131864243956,1.7158196069794516e-08,1.7158196364198214e-08,0.0,0.03711239411935483,-0.0007287767291939655,7.88305721419271,-0.15479973170505146,38.94888746303885,55.35870729299995
2.6158276489834567,16.435729850206975,0.013502034867280565,0.6101307392494509,5.565666994254751,0.03052673257524423,7.758125178592494e-08,-2.2234797491556754e-06,1.5516250357184988e-07,-4.446959498311351e-06,0.013501879704776993,2.78110418884848e-08,2.7811042661938874e-08,0.0,0.037122217559554714,-0.0008215050375210769,10.027944003611049,-0.22191579750669854,41.048655830750846,55.370375818999946
2.949920192244952,18.534895209265862,0.01716864183078201,0.6882910629383652,5.565792095651578,0.03440482502643879,1.2589670837169956e-07,-3.3650193687451924e-06,2.517934167433991e-07,-6.730038737490385e-06,0.01716839003736527,4.5100338079208045e-08,4.510034011324863e-08,-3.469446951953614e-18,0.037134877492821135,-0.0009262875045659367,12.757402725036812,-0.318218977218963,43.15123467285194,55.37875540099992
